Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level
1.19,1145.26,2.42,2.03
1.45,1043.13,2.29,1.99
1.47,1453.98,3.5,1.0
1.06,1146.71,2.92,2.02
1.15,1104.92,1.69,2.01
1.83,2139.45,2.7,2.99
1.26,1361.93,2.71,2.01
1.01,999.9,3.5,1.0
1.96,2804.96,3.5,3.01
1.44,1555.2,2.28,2.0
1.36,1196.8,3.6,1.0
1.33,1438.79,2.6,2.02
1.03,1112.4,2.29,2.0
1.34,1770.27,2.3,2.01
1.01,727.2,2.82,2.0
1.34,964.0,1.91,1.99
1.05,1135.89,2.41,2.02
1.14,1231.2,2.59,2.0
1.24,1634.07,2.7,1.98
1.4,926.52,1.59,1.03
1.32,951.98,3.31,2.02
1.04,1122.26,2.69,1.99
0.59,582.51,2.4,1.0
1.03,742.22,2.28,2.01
1.29,1238.4,2.0,2.0
1.02,1230.83,2.3,1.0
1.41,1706.1,3.02,1.0
1.37,905.02,3.7,1.01
1.14,751.72,2.59,1.0
1.57,2243.37,3.49,2.99
1.25,900.0,2.6,2.0
1.82,2600.6,3.5,2.99
0.83,546.31,2.6,1.0
0.58,702.44,2.41,1.01
1.57,1223.66,3.5,2.99
1.08,1306.8,3.2,1.0
1.2,1153.92,2.61,2.02
1.47,1057.52,2.42,1.99
1.36,1642.61,3.0,1.0
1.51,1766.7,3.49,3.0
1.7,1985.94,2.7,2.98
1.19,1572.11,3.51,2.01
1.19,1570.8,2.08,2.0
1.92,2745.6,3.48,3.0
1.02,734.4,2.59,2.0
0.61,537.78,2.3,1.02
1.7,1329.06,3.51,3.03
1.19,1568.18,1.68,1.98
1.37,1653.18,2.77,1.0
0.93,1124.28,3.09,1.0
1.36,976.75,2.08,1.97
0.88,1066.74,2.0,1.02
1.59,2271.95,2.7,2.99
0.83,819.46,2.4,1.0
1.27,1373.89,2.09,2.02
1.14,1504.8,2.21,2.0
1.7,2425.39,2.71,2.97
1.42,1020.7,1.8,1.98
1.14,1094.4,2.5,2.0
1.31,863.03,3.4,1.0
0.59,583.57,2.12,1.0
1.29,1704.22,1.89,2.01
1.16,1021.73,3.39,1.01
1.96,2800.64,2.7,2.99
0.72,634.18,2.69,1.01
1.27,912.88,2.5,1.98
0.6,727.98,3.7,1.03
1.45,957.87,2.11,1.01
1.26,1109.81,2.49,1.01
1.24,1092.19,2.9,1.01
1.55,1208.07,2.7,2.99
1.76,2516.8,2.71,3.0
1.92,2244.67,2.71,2.99
1.39,1334.4,1.49,2.0
1.03,741.6,1.88,2.0
1.54,1604.06,2.72,3.02
1.76,2059.2,2.71,3.0
1.38,1325.9,1.89,2.01
1.79,2092.69,3.5,2.99
1.95,1522.17,2.7,3.01
0.88,773.7,2.4,1.0
1.36,1467.58,3.01,1.99
1.01,1092.62,2.69,2.02
1.83,2614.89,2.7,2.99
0.82,992.2,2.0,1.0
1.35,1461.64,2.32,2.03
0.97,1172.63,2.78,1.0
1.15,1392.76,3.12,1.01
1.19,786.83,3.39,1.02
1.92,1501.06,3.5,3.03
1.07,1411.22,1.9,1.99
0.92,808.86,2.71,1.0
1.14,1506.05,2.09,2.01
1.3,857.22,3.4,1.0
1.04,1258.4,2.39,1.0
1.46,1400.43,2.07,1.99
1.21,796.42,3.38,1.0
1.46,1579.43,1.79,2.02
1.31,943.99,2.51,2.01
1.87,2676.16,2.71,3.01
1.42,1363.2,1.98,2.0
0.81,535.57,2.69,1.02
1.28,921.6,3.5,2.0
1.66,2375.63,2.71,3.01
1.47,1411.2,2.72,2.0
0.65,787.22,2.79,1.01
0.83,820.21,2.3,1.0
1.18,1133.74,2.09,2.01
1.33,1609.3,1.78,1.0
1.46,1925.59,1.58,1.99
1.14,1233.25,1.89,2.02
1.35,1783.48,2.2,2.01
1.15,1242.0,3.5,2.0
0.98,647.39,2.6,1.01
1.06,1143.85,2.41,1.99
1.8,2106.0,3.5,3.0
1.47,1061.05,2.79,2.03
1.17,841.7,3.21,1.99
0.96,1159.49,2.01,1.0
1.39,1502.45,1.5,2.01
0.75,661.2,3.52,1.02
1.37,904.2,1.61,1.0
1.12,1111.82,2.89,1.03
1.37,903.38,3.19,1.0
1.08,948.67,1.7,1.0
1.36,1305.6,2.2,2.0
1.17,1263.6,3.59,2.0
0.84,832.36,2.42,1.01
1.22,876.2,2.61,1.97
1.18,1133.74,2.1,2.01
1.52,2171.93,3.49,2.99
1.01,1333.2,3.09,2.0
1.47,1938.78,2.88,1.99
1.37,905.02,2.11,1.01
1.11,798.53,2.31,1.99
1.37,904.2,2.22,1.0
1.51,1768.06,3.5,3.01
1.88,2688.4,2.7,3.0
1.71,1335.85,3.52,3.02
1.03,742.22,2.5,2.01
1.4,1386.0,1.7,1.0
1.36,1195.71,3.61,1.0
0.85,842.26,2.28,1.01
1.66,1940.71,3.5,2.99
1.1,1332.21,3.1,1.01
1.06,698.96,2.71,1.0
1.24,819.14,1.79,1.01
1.36,979.2,2.21,2.0
1.42,1527.21,2.88,1.95
1.31,1727.76,3.1,1.99
0.9,593.46,2.58,1.0
1.23,1183.75,2.31,2.03
1.26,1205.57,2.31,1.96
0.95,940.5,2.09,1.0
1.04,685.78,2.61,1.0
0.93,1125.3,2.6,1.0
1.98,2831.4,3.49,3.0
1.08,1069.2,1.89,1.0
1.19,784.69,2.11,1.0
1.07,1412.4,2.3,2.0
1.35,1456.78,2.08,1.99
1.16,1255.93,1.51,2.03
1.03,987.98,2.39,1.99
1.19,1178.1,3.69,1.0
1.47,1056.64,2.79,1.98
1.01,725.99,2.41,1.98
0.51,336.91,1.8,1.01
0.52,343.51,3.11,1.01
1.68,2406.1,2.72,3.02
1.72,1784.67,3.5,2.97
1.17,842.4,2.38,2.0
1.03,1112.4,2.0,2.0
1.13,1367.3,2.61,1.0
1.7,1766.64,3.51,2.99
1.55,1612.0,3.5,3.0
1.16,1254.89,3.0,2.02
1.35,1296.0,3.71,2.0
1.43,1545.69,2.51,2.01
1.51,2157.64,3.49,2.99
0.54,357.05,1.6,1.02
1.21,1307.89,2.41,2.01
1.07,1026.34,2.87,1.99
1.25,901.5,2.7,2.02
1.44,1383.55,1.78,2.01
1.21,871.2,2.27,2.0
0.51,448.8,2.27,1.0
1.04,1258.4,2.39,1.0
0.83,546.8,2.09,1.0
1.38,1820.08,2.49,1.99
1.49,1073.69,2.21,2.01
1.61,2302.3,3.49,3.0
1.27,1539.49,3.52,1.02
1.2,792.72,3.23,1.01
1.86,1934.4,3.5,3.0
1.12,739.2,3.61,1.0
1.98,2314.82,3.5,2.99
1.69,2412.98,3.51,2.98
1.14,1232.23,2.21,2.01
0.77,932.55,3.42,1.01
1.18,1556.3,2.69,1.99
1.81,2119.33,2.7,3.01
1.89,2211.3,2.69,3.0
0.8,967.12,3.18,1.0
0.57,376.2,2.89,1.0
1.29,848.3,1.99,1.0
0.81,803.36,2.18,1.02
1.0,658.8,2.3,1.0
1.39,999.13,2.51,1.98
1.44,1382.4,3.4,2.0
1.35,971.19,1.99,1.99
1.25,1650.0,1.91,2.0
1.47,970.2,3.51,1.0
0.79,956.77,3.19,1.01
1.07,1058.34,1.87,1.0
0.99,869.62,2.6,1.0
1.19,1047.2,2.19,1.0
0.83,547.8,2.29,1.0
1.06,1145.75,2.33,2.01
1.37,1811.41,2.3,2.02
1.39,1331.06,2.1,1.97
1.32,1426.79,2.99,2.01
1.38,1668.28,2.0,1.0
1.83,2141.1,3.48,3.0
1.29,1704.22,3.52,2.01
1.77,1839.38,3.5,2.99
1.7,1989.0,3.5,3.0
0.98,646.21,2.0,1.0
0.76,753.08,3.01,1.01
1.0,960.8,2.8,2.01
1.12,982.91,3.01,1.0
1.43,1371.66,3.61,1.99
1.35,972.0,2.29,2.0
1.35,1293.84,3.7,1.98
1.25,1200.0,2.5,2.0
1.47,970.2,2.0,1.0
0.55,545.0,1.81,1.01
1.39,1001.63,2.6,2.01
1.34,1180.27,1.8,1.01
1.33,1752.67,2.28,1.98
1.68,2402.4,3.51,3.0
0.66,580.8,2.71,1.0
1.89,2206.2,3.51,2.97
1.41,1395.9,3.11,1.0
1.35,1782.0,2.9,2.0
1.36,1346.4,3.61,1.0
0.92,911.63,3.52,1.01
1.52,1779.77,3.51,3.01
1.99,1549.81,3.51,2.98
1.47,1456.62,1.81,1.01
1.13,1120.73,3.59,1.02
1.37,900.91,1.58,1.0
1.35,969.57,1.9,1.97
1.69,1974.26,3.51,2.98
0.94,828.7,1.99,1.02
1.77,1839.38,3.49,2.99
0.76,669.41,2.3,1.01
1.13,1220.4,2.38,2.0
1.13,1364.81,2.21,1.0
0.74,731.93,3.46,1.0
1.49,1968.44,1.5,2.01
1.27,915.92,2.1,2.02
1.01,1090.8,2.21,2.0
1.37,987.22,3.38,2.01
1.7,1772.08,3.51,3.03
0.9,1089.99,2.09,1.01
1.19,1570.8,2.3,2.0
1.14,822.17,3.69,2.02
1.15,1516.74,1.82,1.99
0.89,586.87,3.48,1.0
1.27,1219.2,1.78,2.0
1.18,1131.86,3.6,1.99
0.94,620.4,1.99,1.0
1.79,2092.69,3.5,2.99
1.7,1772.08,3.51,3.03
1.72,1791.55,3.49,3.02
1.34,1285.33,2.32,1.99
1.26,1527.37,3.49,1.02
1.42,1365.47,2.38,2.02
1.03,1363.0,2.0,2.03
1.34,1180.27,2.21,1.01
0.72,870.41,1.52,1.0
1.32,950.4,3.02,2.0
1.23,1328.4,3.21,2.0
1.39,1333.29,3.28,1.99
0.99,950.4,1.59,2.0
0.93,818.4,3.1,1.0
1.4,1852.62,2.61,2.03
1.41,1395.9,2.3,1.0
1.67,1304.6,2.72,3.02
1.94,2271.55,2.69,3.01
1.87,2189.58,3.5,3.01
1.09,717.44,1.99,1.0
1.33,1754.14,2.18,1.99
1.06,763.2,2.42,2.0
0.95,1149.5,1.69,1.0
1.25,1509.75,1.81,1.0
0.77,932.55,1.61,1.01
1.9,2721.18,3.49,3.02
1.26,1660.43,3.7,1.98
1.03,1359.6,2.5,2.0
1.08,1069.2,3.42,1.0
1.01,1328.76,2.01,1.96
1.14,1383.16,1.69,1.03
1.36,1796.7,2.92,2.01
0.68,448.8,2.29,1.0
1.4,1009.68,2.22,2.02
1.14,1003.2,2.23,1.0
1.66,1939.21,2.71,2.98
1.33,1755.6,3.02,2.0
1.88,2201.29,3.52,3.01
1.82,1898.62,2.68,3.04
1.47,1412.38,2.8,2.01
1.13,814.96,3.11,2.02
1.67,1735.46,2.71,2.99
1.07,1408.87,2.09,1.97
1.36,1345.18,2.78,1.0
0.9,892.62,2.98,1.02
1.6,1664.0,2.7,3.0
0.87,862.08,1.5,1.01
1.4,1386.0,2.67,1.0
1.19,856.09,2.39,1.99
0.66,799.33,3.11,1.01
1.42,1024.1,3.41,2.02
1.38,1214.4,3.01,1.0
1.06,698.96,2.41,1.0
1.8,2574.0,2.69,3.0
0.7,616.0,3.0,1.0
1.37,1317.39,1.8,2.02
0.61,738.1,2.59,1.0
1.15,1104.92,1.5,2.01
1.38,1821.6,2.09,2.0
1.34,964.0,2.61,1.99
1.49,1071.01,2.18,1.98
1.55,1616.96,3.49,3.04
1.96,2293.2,2.72,3.0
0.52,456.77,1.7,1.0
1.59,1653.6,3.51,3.0
0.68,598.4,2.59,1.0
1.32,950.4,2.29,2.0
1.11,1196.8,2.29,1.98
1.65,2355.87,3.52,2.98
0.82,811.8,2.0,1.0
1.76,1831.81,2.71,3.01
0.76,920.44,2.1,1.01
1.1,1054.24,2.8,1.98
1.08,1163.48,3.3,1.97
1.44,1743.98,1.84,1.01
1.47,1293.6,2.9,1.0
1.42,1364.34,2.0,2.01
1.7,1984.41,3.49,2.97
1.41,1522.8,2.4,2.0
0.84,1019.17,2.31,1.03
1.19,1572.11,2.11,2.01
1.84,2633.22,2.7,3.01
1.6,1664.0,2.69,3.0
1.04,998.4,2.6,2.0
1.05,754.74,3.2,1.98
1.9,1974.48,3.5,2.99
1.16,1252.8,2.51,2.0
1.69,1975.78,3.5,2.99
1.21,1464.1,2.22,1.0
1.3,936.0,1.8,2.0
1.13,1118.7,3.0,1.0
1.45,1278.32,3.29,1.02
0.96,635.33,2.81,1.03
1.66,2370.15,3.51,2.98
1.38,1490.4,1.89,2.0
1.13,1490.36,1.7,1.99
1.42,1362.06,3.4,1.99
1.37,1809.91,3.13,2.01
1.31,1415.98,2.79,2.01
1.38,991.12,3.39,1.97
1.8,1874.88,3.5,3.02
1.84,1431.89,2.7,2.97
1.08,1036.8,2.9,2.0
1.8,2566.08,2.69,2.96
1.24,1334.74,2.07,1.96
1.23,1624.95,2.1,2.01
1.13,1222.43,2.91,2.02
1.03,987.98,2.6,1.99
1.08,948.67,1.89,1.0
0.73,481.8,1.8,1.0
1.39,1335.51,2.1,2.01
1.59,1242.11,3.51,3.02
1.57,1223.66,2.71,2.99
0.78,686.4,3.53,1.0
1.38,1216.61,1.9,1.02
1.07,1411.22,2.68,1.99
1.09,718.75,3.19,1.0
1.33,878.6,2.19,1.01
1.14,1005.94,2.08,1.03
1.15,1105.84,1.99,2.02
1.08,1168.34,3.41,2.02
0.7,847.77,3.09,1.01
1.12,1074.3,3.2,1.99
1.19,1143.35,2.29,2.01
1.21,1594.54,2.24,1.98
1.38,1322.59,3.4,1.98
1.14,1095.31,2.79,2.01
0.86,566.57,2.3,1.0
1.4,1513.26,3.4,2.01
0.97,962.05,3.17,1.02
0.86,569.66,1.69,1.04
1.2,1152.96,2.4,2.01
1.72,2453.92,3.49,2.97
1.67,1738.14,3.52,3.01
0.5,604.45,1.6,1.0
1.49,1966.8,1.48,2.0
1.91,2729.2,2.71,2.99
1.85,2166.16,3.52,3.01
1.17,1028.66,3.0,1.0
0.73,480.05,2.69,1.0
1.35,971.19,3.5,1.99
1.3,936.78,2.3,2.01
1.14,1504.8,3.1,2.0
0.57,564.3,2.9,1.0
1.51,1766.7,2.7,3.0
0.95,1149.5,3.18,1.0
0.5,440.8,1.6,1.02
1.21,1063.83,2.19,1.0
1.36,1194.62,3.6,1.0
1.78,1848.35,3.51,2.98
0.69,456.23,2.38,1.02
1.58,2262.88,3.49,3.02
1.93,1504.24,2.7,2.99
0.51,336.29,2.5,1.0
0.81,712.8,3.0,1.0
1.17,1160.41,3.41,1.02
1.21,1598.53,1.88,2.01
1.49,1073.69,3.37,2.01
1.32,1268.26,2.5,2.01
1.83,2137.81,3.51,2.98
1.51,1178.71,3.5,3.01
0.69,454.99,1.92,1.0
1.7,1326.0,3.49,3.0
1.34,1284.26,1.59,1.98
1.01,967.98,3.26,1.98
1.7,2432.87,2.69,3.01
1.18,1040.29,1.6,1.02
1.04,748.18,3.39,1.99
1.5,1620.0,1.59,2.0
1.11,1068.26,3.3,2.03
0.83,731.73,3.0,1.02
1.75,2050.65,3.48,3.02
1.26,832.36,2.59,1.01
1.88,1958.21,2.69,3.02
1.34,1285.33,2.32,1.99
1.95,1519.83,2.7,2.99
1.62,2313.04,2.68,2.98
1.98,2314.82,2.7,2.99
1.29,1235.3,2.28,1.97
1.44,1424.3,3.41,1.0
0.91,900.9,2.4,1.0
0.8,970.64,2.18,1.03
1.2,1188.0,2.2,1.0
0.5,605.55,1.61,1.01
1.13,1492.84,1.92,2.01
0.88,581.33,2.6,1.01
1.02,981.65,3.39,2.03
1.37,904.2,3.2,1.0
0.86,851.4,1.7,1.0
1.19,1142.4,2.09,2.0
1.48,1601.06,1.8,2.02
1.3,1402.83,1.88,1.99
0.7,846.23,2.62,1.0
0.54,536.54,1.81,1.04
1.42,938.05,2.49,1.01
1.27,1258.44,3.51,1.01
1.42,937.2,3.61,1.0
1.43,1375.09,1.6,2.02
1.69,2409.26,2.71,2.96
0.78,770.8,3.01,1.0
1.05,693.0,1.5,1.0
1.44,1383.55,1.69,2.01
1.18,1169.26,3.41,1.01
1.06,1142.89,1.98,1.98
1.32,1598.65,2.48,1.01
1.36,1648.59,3.17,1.02
1.41,1859.65,2.15,1.99
0.99,1304.62,2.21,1.98
1.57,1223.66,3.5,2.99
1.16,1529.92,3.0,1.99
1.11,1463.98,2.41,1.99
1.21,1163.54,2.07,2.02
1.02,1345.28,2.5,1.99
1.19,785.4,3.38,1.0
1.2,1292.76,2.0,1.97
1.32,1268.26,2.6,2.01
1.42,1021.55,2.81,1.99
1.52,1579.58,3.51,2.99
1.21,1064.8,2.01,1.0
1.07,1413.58,2.29,2.01
1.0,1318.9,2.2,1.99
0.61,603.35,2.29,1.0
1.74,1805.42,3.51,2.97
1.06,1143.85,2.89,1.99
1.24,1226.48,2.1,1.0
0.85,842.26,3.63,1.01
1.27,1536.7,3.5,1.0
1.41,1859.65,2.12,1.99
1.45,1273.68,1.92,1.0
0.9,891.81,2.4,1.01
1.97,2047.22,3.49,2.99
1.4,1382.22,3.41,1.0
1.46,1927.2,1.87,2.0
1.33,959.2,3.61,2.02
0.84,737.18,2.6,1.0
1.75,1363.95,2.7,2.99
1.04,916.86,2.4,1.02
1.52,1777.03,3.5,2.99
1.11,731.93,1.8,1.0
1.13,813.6,1.99,2.0
1.8,2106.0,3.52,3.0
1.99,2072.78,2.69,3.02
1.01,1089.89,3.09,1.99
1.99,2330.09,2.7,3.01
1.38,908.32,1.99,1.0
0.69,683.72,2.92,1.01
1.76,1372.8,2.69,3.0
1.05,756.0,2.6,2.0
0.86,567.6,2.21,1.0
1.32,872.78,2.49,1.02
1.3,1711.71,1.59,1.97
0.67,441.8,3.4,1.0
1.96,2291.44,2.72,2.99
0.89,782.49,2.6,1.0
1.29,1238.4,1.89,2.0
0.83,820.95,2.38,1.0
1.83,1903.2,3.49,3.0
1.88,2692.54,3.5,3.02
1.6,1869.12,3.49,2.98
0.62,544.61,2.63,1.0
1.94,1512.04,3.49,2.99
1.12,1077.89,3.1,2.03
1.31,1414.8,3.01,2.0
1.09,784.15,2.3,1.99
0.75,495.45,2.29,1.01
1.68,2400.55,3.5,2.99
1.74,1358.24,3.53,3.01
1.93,1504.24,2.7,2.99
0.97,958.55,1.9,1.0
1.92,1998.34,2.71,3.01
1.28,1125.38,1.82,1.0
1.56,1619.9,2.71,2.98
0.57,376.88,2.39,1.02
1.26,1208.59,3.72,1.99
0.83,730.4,2.41,1.0
1.31,1413.62,3.1,1.99
1.11,798.53,2.01,1.99
1.56,2229.08,3.51,2.99
1.36,1195.71,3.18,1.0
1.17,842.4,3.19,2.0
1.38,1363.72,2.3,1.0
1.45,1563.39,2.32,1.98
1.95,2790.64,3.49,3.01
1.79,1858.74,3.5,2.98
1.22,1318.7,3.12,2.01
1.89,2216.4,2.69,3.03
1.2,1296.0,2.1,2.0
1.79,2097.52,3.47,3.02
0.57,502.06,2.9,1.01
1.34,1445.99,2.32,1.99
1.95,2790.64,3.49,3.01
0.88,1064.8,2.61,1.0
0.84,1017.32,2.0,1.01
1.07,1412.4,2.21,2.0
0.81,535.57,2.01,1.02
1.33,1279.99,1.81,2.03
1.52,1579.58,3.49,2.99
1.5,988.2,2.79,1.0
0.89,588.47,2.42,1.02
1.06,1399.2,2.92,2.0
1.32,1743.85,1.79,2.01
1.73,2468.19,2.71,2.97
1.72,1788.8,2.7,3.0
1.24,892.06,2.79,1.99
1.29,1241.5,2.08,2.03
0.64,633.02,2.8,1.0
1.28,920.83,1.91,1.99
0.73,642.4,2.29,1.0
1.31,943.2,3.62,2.0
1.67,2388.1,3.48,3.0
1.35,1294.92,1.62,1.99
1.38,1491.64,1.91,2.01
1.93,2766.27,3.49,3.03
1.35,1780.52,1.59,1.99
1.6,1874.88,2.7,3.02
1.46,1768.21,2.59,1.01
1.41,1354.73,3.32,2.01
1.48,977.69,2.9,1.01
1.77,2070.9,2.7,3.0
0.82,993.1,2.4,1.01
1.08,778.9,2.2,2.02
1.47,1587.6,1.49,2.0
1.7,1327.02,3.5,3.01
1.13,994.4,2.3,1.0
1.16,1149.44,2.49,1.01
0.91,898.44,2.42,1.0
1.59,1656.14,2.7,3.02
1.08,950.4,2.89,1.0
0.79,521.87,3.41,1.01
1.28,1231.87,1.8,2.03
1.33,1754.14,3.03,1.99
1.1,1329.79,2.0,1.0
1.46,1925.59,2.89,1.99
1.85,2643.46,2.71,2.99
1.74,2488.2,3.49,3.0
0.74,732.6,2.5,1.0
1.06,1396.87,1.91,1.98
1.27,1220.22,3.0,2.01
1.05,1387.16,3.28,2.01
1.12,1477.17,3.09,1.99
0.99,981.88,1.89,1.02
1.32,1597.2,2.32,1.0
1.44,1266.05,2.09,1.0
1.68,2404.25,2.7,3.01
1.01,1334.31,2.81,2.01
1.24,817.66,2.11,1.0
1.4,1387.26,3.4,1.01
1.11,977.69,2.11,1.01
1.78,2551.27,3.5,3.03
1.4,1233.12,3.01,1.01
1.85,1440.78,3.51,2.98
1.49,1072.8,2.18,2.0
0.92,606.1,1.81,1.0
1.8,1404.0,2.69,3.0
1.03,1111.47,3.29,1.99
1.17,1126.01,2.4,2.03
1.13,1489.11,1.72,1.98
0.86,756.11,2.27,1.0
0.9,890.19,2.58,1.0
1.3,1717.43,2.28,2.01
1.39,1374.85,2.69,1.0
1.37,1808.4,2.51,2.0
1.47,1055.75,2.82,1.97
0.96,1164.77,1.98,1.03
1.99,2850.08,2.7,3.02
1.25,1650.0,1.8,2.0
1.12,1352.74,3.12,1.0
0.75,741.82,1.6,1.0
1.18,778.8,1.59,1.0
1.32,873.58,2.2,1.03
1.21,1161.6,1.9,2.0
1.4,1851.08,3.3,2.02
1.98,2060.78,3.49,3.01
1.41,1521.53,2.59,1.99
1.46,1763.39,2.1,1.0
1.91,2737.6,3.51,3.03
1.28,1688.19,3.29,1.99
1.69,1756.25,2.7,2.99
1.04,748.18,2.42,1.99
1.37,1314.1,2.81,1.99
0.77,762.3,3.4,1.0
1.39,919.07,2.01,1.02
1.2,1296.0,2.89,2.0
1.07,1411.22,3.31,1.99
1.26,1208.59,2.59,1.99
1.24,1091.2,2.49,1.0
1.36,1468.8,2.88,2.0
0.57,376.2,1.81,1.0
1.62,1262.63,2.69,2.99
0.91,1099.1,2.89,1.0
1.09,1318.9,1.91,1.0
1.08,1037.66,2.79,2.01
1.53,2187.9,3.51,3.0
1.06,1145.75,2.4,2.01
1.43,1730.3,3.6,1.0
1.89,2211.3,3.49,3.0
1.87,1459.72,2.7,3.01
0.72,634.75,3.61,1.02
1.25,899.25,2.61,1.99
1.42,1722.89,3.61,1.03
1.41,1706.1,2.01,1.0
0.87,1051.74,1.9,1.0
1.84,1912.13,3.48,2.99
1.07,941.6,1.92,1.0
0.52,629.2,3.08,1.0
0.94,930.6,2.69,1.0
0.74,651.2,3.49,1.0
1.16,1253.84,3.01,2.01
1.22,1476.2,2.41,1.0
1.1,1089.0,2.52,1.0
1.92,2747.71,2.7,3.01
1.12,1075.2,2.58,2.0
1.41,928.91,2.49,1.0
1.19,1283.06,2.59,1.98
1.39,1681.9,3.2,1.0
0.71,858.32,3.02,1.0
1.71,1333.8,2.7,3.0
1.58,1847.18,3.5,2.99
1.29,1558.06,2.41,1.0
1.63,1905.63,2.72,2.99
1.42,1537.43,1.8,2.03
1.03,1359.6,2.49,2.0
1.03,1361.87,1.99,2.02
1.41,1864.3,2.19,2.02
1.05,1386.0,1.97,2.0
1.48,1419.62,2.68,1.99
1.25,900.75,1.9,2.01
1.11,1097.9,1.82,1.0
1.1,1187.01,2.79,1.99
1.26,1361.93,3.72,2.01
0.74,650.02,2.7,1.0
1.8,1874.88,2.7,3.02
1.28,1267.2,2.0,1.0
1.52,1779.77,2.72,3.01
1.53,2181.17,2.73,2.96
0.85,562.02,1.52,1.02
1.14,1094.4,2.12,2.0
1.23,1489.65,2.2,1.01
1.25,826.5,2.5,1.02
1.45,956.13,2.3,1.0
1.96,2036.83,3.5,2.99
1.26,1664.59,1.8,2.01
1.37,1808.4,3.41,2.0
1.5,1170.0,3.5,3.0
1.67,1953.9,2.71,3.0
1.48,1951.97,2.9,1.99
1.97,2047.22,3.5,2.99
1.9,1483.14,3.49,3.01
1.59,1857.44,3.48,2.98
1.87,1944.8,3.51,3.0
0.51,448.8,2.51,1.0
1.76,2063.95,3.51,3.03
1.48,1794.06,2.38,1.02
1.14,1095.31,1.51,2.01
1.21,871.2,1.71,2.0
1.26,1210.61,2.22,2.01
1.15,1104.92,3.5,2.01
1.86,2661.85,2.7,3.01
1.33,1315.5,2.21,1.0
1.45,1438.11,1.9,1.02
0.91,1097.1,2.41,1.0
0.89,1077.88,2.51,1.01
1.45,1392.0,2.89,2.0
1.72,1342.63,3.51,3.01
1.81,1416.14,3.51,3.04
1.46,963.6,1.8,1.0
1.77,2072.49,2.67,3.01
1.41,1524.07,2.63,2.01
1.84,2631.2,3.5,3.0
1.12,1208.59,1.78,1.99
1.27,1117.6,1.79,1.0
0.77,676.37,2.99,1.0
1.2,864.0,2.8,2.0
1.39,1683.43,3.41,1.01
0.52,628.63,2.91,1.0
1.95,2782.07,3.51,2.97
1.14,1508.56,3.1,2.03
1.48,1467.86,3.48,1.02
1.34,885.2,2.21,1.01
1.57,1225.54,3.5,3.01
1.19,1572.11,2.1,2.01
1.38,911.63,2.3,1.01
1.76,1830.4,3.47,3.0
1.37,1660.71,2.2,1.02
1.49,1607.86,2.0,1.99
0.86,568.12,1.51,1.01
1.12,1356.43,2.6,1.01
1.33,957.6,1.5,2.0
0.62,613.8,1.49,1.0
1.37,1809.91,1.79,2.01
1.47,1412.38,2.1,2.01
1.31,1413.62,3.32,1.99
0.87,1051.74,1.6,1.0
1.29,1274.78,3.2,1.0
1.23,1489.65,3.09,1.01
1.38,1323.7,3.12,1.99
1.93,1505.4,2.71,3.0
1.19,857.51,2.38,2.01
1.66,1942.2,3.49,3.0
1.0,880.0,3.48,1.0
1.3,1404.0,1.99,2.0
1.98,2313.04,2.73,2.98
1.02,733.79,3.4,1.99
1.14,1128.6,2.09,1.0
1.09,1437.6,2.8,1.99
1.13,1082.99,3.1,1.98
0.93,819.89,2.2,1.02
1.47,1586.28,2.69,1.99
1.38,1821.6,2.38,2.0
1.03,987.98,2.6,1.99
1.46,1049.45,2.41,1.98
1.25,822.75,2.48,1.0
1.03,1114.25,2.01,2.02
1.34,966.41,1.51,2.02
0.87,1051.74,3.01,1.0
1.29,1701.38,2.5,1.99
0.78,943.8,3.2,1.0
1.36,1346.4,3.6,1.0
1.69,2412.98,2.67,2.98
0.84,552.38,1.98,1.0
1.36,1305.6,2.72,2.0
1.5,1816.65,1.49,1.01
1.13,1489.11,1.79,1.98
1.13,1221.42,1.82,2.01
1.37,1205.6,1.58,1.0
1.21,1161.6,2.91,2.0
1.68,2396.86,3.51,2.97
1.31,1152.8,3.4,1.0
0.69,836.42,2.32,1.02
1.97,1538.96,2.7,3.02
1.02,1346.4,2.9,2.0
1.02,980.83,1.5,2.02
1.19,855.37,1.99,1.98
1.18,851.72,3.57,2.03
1.28,845.57,3.49,1.01
1.15,1240.97,2.21,1.99
0.62,613.8,2.31,1.0
1.08,776.3,2.3,1.98
1.49,1966.8,2.28,2.0
1.96,2035.26,2.73,2.98
1.14,755.14,2.3,1.04
1.41,1397.17,3.1,1.01
1.35,1294.92,2.22,1.99
1.15,1516.74,2.72,1.99
1.45,1046.61,1.7,2.03
1.35,1782.0,1.78,2.0
1.65,1930.5,2.69,3.0
1.32,1267.2,1.81,2.0
1.67,1298.59,3.49,2.96
1.01,727.2,3.41,2.0
1.83,1426.3,2.69,2.99
1.48,1795.68,2.01,1.03
1.58,1847.18,3.49,2.99
1.28,1230.85,3.52,2.02
1.55,1208.07,2.69,2.99
1.03,1358.47,2.42,1.99
1.0,720.6,3.39,2.01
1.21,1305.71,1.89,1.99
1.51,2154.32,3.51,2.97
0.83,549.29,2.0,1.03
1.14,822.17,3.51,2.02
1.25,1236.38,2.5,1.0
0.56,369.26,1.79,1.0
1.12,806.4,3.1,2.0
