Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level,Calories_Class,interaction
1.46,1051.2,1.51,2.0,1,2.92
1.6,1664.0,2.7,3.0,1,4.800000000000001
1.16,1533.75,3.22,2.02,1,2.3432
1.14,1504.8,2.6,2.0,1,2.28
1.21,1162.57,2.3,2.01,1,2.4320999999999997
0.96,843.26,3.19,1.0,1,0.96
0.73,480.92,2.71,1.0,1,0.73
1.52,2171.93,3.5,2.99,1,4.5448
1.35,1336.5,1.77,1.0,1,1.35
1.67,1738.14,2.7,3.01,1,5.026699999999999
1.21,1160.63,2.3,1.99,1,2.4078999999999997
0.59,584.63,2.71,1.01,1,0.5959
1.5,1321.2,2.82,1.01,1,1.5150000000000001
1.47,1938.78,2.58,1.99,1,2.9253
1.35,1456.78,2.02,1.99,1,2.6865
1.31,866.17,2.19,1.02,1,1.3362
1.38,992.77,2.5,1.99,1,2.7462
1.47,1291.25,2.72,1.0,1,1.47
1.37,1478.37,2.71,1.99,1,2.7263
1.47,1408.85,2.7,1.98,1,2.9106
0.56,493.25,2.81,1.01,1,0.5656000000000001
1.36,1347.62,2.91,1.01,1,1.3736000000000002
1.03,1113.33,2.3,2.01,1,2.0703
1.47,1775.47,3.5,1.0,1,1.47
1.24,1227.6,1.63,1.0,1,1.24
1.83,2142.75,2.7,3.01,1,5.5083
1.23,1219.91,1.59,1.02,1,1.2546
1.06,1399.2,2.39,2.0,1,2.12
1.35,1294.92,1.81,1.99,1,2.6865
1.07,1058.34,1.9,1.0,1,1.07
1.97,2304.9,2.69,3.0,1,5.91
0.63,415.8,1.76,1.0,1,0.63
1.38,991.94,1.8,1.98,1,2.7323999999999997
1.74,1358.24,3.52,3.01,1,5.237399999999999
0.66,654.59,3.39,1.02,1,0.6732
1.29,1392.04,1.9,1.99,1,2.5671
1.24,1190.4,3.28,2.0,1,2.48
1.47,1942.02,2.79,2.01,1,2.9546999999999994
1.26,1663.2,2.0,2.0,1,2.52
1.37,985.58,3.4,1.99,1,2.7263
1.32,951.19,2.77,2.01,1,2.6532
1.98,2316.6,3.5,3.0,1,5.9399999999999995
1.47,1410.02,2.29,1.99,1,2.9253
1.98,2316.6,3.51,3.0,1,5.9399999999999995
1.08,712.8,2.61,1.0,1,1.08
1.23,886.34,2.7,2.01,1,2.4722999999999997
1.7,1324.98,3.52,2.99,1,5.083
0.83,820.21,2.29,1.0,1,0.83
1.44,1034.21,3.6,1.97,1,2.8367999999999998
1.2,1153.92,2.42,2.02,1,2.424
1.56,1826.6,3.51,3.01,1,4.6956
0.77,934.24,3.42,1.03,1,0.7931
1.98,2060.78,2.69,3.01,1,5.9597999999999995
0.69,681.24,2.91,1.0,1,0.69
1.29,926.48,3.29,1.97,1,2.5413
1.01,725.99,2.21,1.98,1,1.9998
0.86,852.17,2.31,1.01,1,0.8686
1.35,1297.08,3.52,2.01,1,2.7135
1.27,1118.62,2.61,1.01,1,1.2827
0.81,534.11,2.4,1.0,1,0.81
1.18,1276.52,2.02,2.02,1,2.3836
1.31,1732.08,2.61,2.02,1,2.6462000000000003
0.61,738.1,1.51,1.0,1,0.61
1.4,1003.8,2.6,1.95,1,2.73
1.42,1364.34,2.59,2.01,1,2.8541999999999996
1.28,1382.4,2.12,2.0,1,2.56
1.36,1467.58,2.1,1.99,1,2.7064000000000004
1.28,1384.7,2.09,2.02,1,2.5856
0.99,653.4,1.69,1.0,1,0.99
0.69,606.65,2.9,1.0,1,0.69
1.02,733.18,3.39,1.98,1,2.0196
1.34,1179.2,2.91,1.0,1,1.34
1.4,1844.92,2.18,1.98,1,2.772
1.49,1071.91,2.1,1.99,1,2.9651
1.27,914.4,2.61,2.0,1,2.54
1.15,1012.0,2.61,1.0,1,1.15
1.18,1130.91,2.52,1.98,1,2.3364
1.32,1739.5,2.13,1.98,1,2.6136
1.68,1970.14,3.48,3.03,1,5.0904
0.67,810.7,3.2,1.0,1,0.67
1.72,2010.85,2.7,2.99,1,5.1428
1.4,1695.54,1.5,1.01,1,1.414
0.61,402.6,2.58,1.0,1,0.61
1.66,1723.74,3.51,2.98,1,4.9468
1.04,749.42,1.99,2.01,1,2.0904
1.05,694.26,1.89,1.02,1,1.0710000000000002
1.38,1821.6,2.19,2.0,1,2.76
1.48,1301.22,2.7,1.0,1,1.48
1.43,1548.26,2.39,2.03,1,2.9029
1.15,1240.97,2.11,1.99,1,2.2885
0.83,1003.39,2.02,1.0,1,0.83
1.45,1392.0,1.6,2.0,1,2.9
1.32,1266.14,2.09,1.99,1,2.6268000000000002
1.62,1264.57,3.48,3.01,1,4.8762
1.42,1364.34,2.18,2.01,1,2.8541999999999996
1.28,1383.55,2.1,2.01,1,2.5728
1.36,1303.42,3.4,1.98,1,2.6928
1.13,744.44,2.59,1.0,1,1.13
1.67,1952.4,2.71,2.99,1,4.9933000000000005
1.13,814.28,2.49,2.01,1,2.2712999999999997
1.05,1134.0,2.41,2.0,1,2.1
0.86,757.49,1.89,1.01,1,0.8686
1.72,2012.4,3.49,3.0,1,5.16
1.93,2007.2,2.68,3.0,1,5.79
1.17,1156.19,2.47,1.0,1,1.17
1.11,1064.71,1.8,1.99,1,2.2089000000000003
1.4,1849.54,2.01,2.01,1,2.8139999999999996
1.1,792.0,2.11,2.0,1,2.2
1.28,1686.78,2.59,1.98,1,2.5344
0.64,422.4,2.11,1.0,1,0.64
0.65,783.64,2.59,1.0,1,0.65
1.39,1678.84,3.0,1.0,1,1.39
1.14,1504.8,2.79,2.0,1,2.28
1.89,2706.86,3.5,3.02,1,5.7078
0.56,676.37,1.69,1.0,1,0.56
0.52,515.74,2.49,1.02,1,0.5304
1.88,2688.4,2.72,3.0,1,5.64
1.41,1015.2,3.49,2.0,1,2.82
0.88,1063.83,1.91,1.0,1,0.88
1.31,1415.98,3.41,2.01,1,2.6330999999999998
1.36,898.42,3.59,1.01,1,1.3736000000000002
1.41,1704.55,2.22,1.0,1,1.41
1.37,989.69,2.2,2.04,1,2.7948000000000004
1.08,1039.39,2.2,2.03,1,2.1924
1.5,1984.95,1.71,2.03,1,3.045
1.18,1038.4,3.19,1.0,1,1.18
0.66,435.6,2.18,1.0,1,0.66
1.25,1352.25,3.08,2.02,1,2.525
1.25,1513.88,1.59,1.01,1,1.2625
1.87,2678.21,3.51,3.02,1,5.6474
1.35,1186.92,2.92,1.0,1,1.35
1.25,1101.0,1.6,1.01,1,1.2625
1.14,1380.65,2.2,1.01,1,1.1514
0.77,764.38,3.41,1.03,1,0.7931
0.96,632.45,2.1,1.0,1,0.96
1.84,1435.2,2.72,3.0,1,5.5200000000000005
1.38,992.77,3.1,1.99,1,2.7462
1.91,2727.1,3.5,2.98,1,5.6918
1.03,680.42,2.92,1.01,1,1.0403
0.81,980.1,2.31,1.0,1,0.81
1.47,1938.78,2.59,1.99,1,2.9253
1.97,2303.13,2.69,2.99,1,5.890300000000001
1.16,1531.2,2.39,2.0,1,2.32
1.14,1230.17,3.0,1.99,1,2.2685999999999997
0.53,349.48,3.22,1.0,1,0.53
1.0,720.6,2.81,2.01,1,2.01
0.65,572.52,2.51,1.01,1,0.6565000000000001
1.12,1479.63,2.58,2.01,1,2.2512
1.98,2833.58,2.71,3.01,1,5.9597999999999995
1.39,1379.85,3.0,1.03,1,1.4317
1.01,1091.71,2.89,2.01,1,2.0301
1.2,1150.08,2.6,1.98,1,2.376
1.29,1393.2,1.91,2.0,1,2.58
1.42,1247.33,3.09,1.0,1,1.42
0.84,739.87,2.29,1.01,1,0.8483999999999999
1.49,1072.8,3.39,2.0,1,2.98
1.86,1449.68,2.7,2.99,1,5.561400000000001
1.2,1453.32,2.49,1.01,1,1.212
1.32,868.82,2.3,1.0,1,1.32
1.7,1322.94,2.71,2.97,1,5.049
1.25,825.0,2.1,1.0,1,1.25
1.29,851.4,2.7,1.0,1,1.29
0.85,562.02,2.22,1.02,1,0.867
1.36,1468.8,3.09,2.0,1,2.72
1.17,772.2,2.47,1.0,1,1.17
0.77,675.75,3.58,1.0,1,0.77
1.26,1107.79,2.8,1.0,1,1.26
1.09,1047.27,2.8,2.01,1,2.1909
1.15,1104.0,2.6,2.0,1,2.3
1.15,1244.07,1.92,2.02,1,2.323
1.08,1070.17,3.42,1.01,1,1.0908
0.6,395.28,3.41,1.0,1,0.6
1.12,1108.8,3.1,1.0,1,1.12
0.81,801.9,1.67,1.0,1,0.81
1.17,839.59,2.12,1.96,1,2.2931999999999997
1.96,2039.97,2.7,3.01,1,5.8995999999999995
1.27,1677.8,1.82,2.01,1,2.5526999999999997
1.11,1066.49,1.68,2.01,1,2.2311
0.89,1074.94,2.4,1.0,1,0.89
0.92,809.6,2.6,1.0,1,0.92
1.39,1000.8,3.31,2.0,1,2.78
1.31,1257.6,3.2,2.0,1,2.62
1.2,1152.0,2.89,2.0,1,2.4
1.09,1440.0,2.09,2.01,1,2.1909
1.47,1775.47,3.51,1.0,1,1.47
1.68,2404.25,3.5,3.01,1,5.056799999999999
1.28,1691.01,2.3,2.01,1,2.5728
1.32,871.2,2.2,1.0,1,1.32
0.91,902.54,1.68,1.02,1,0.9282
0.92,1112.19,1.7,1.0,1,0.92
1.88,2692.54,2.7,3.02,1,5.6776
1.32,1268.26,2.01,2.01,1,2.6532
1.03,741.6,1.47,2.0,1,2.06
1.84,2152.8,3.51,3.0,1,5.5200000000000005
1.22,1205.6,1.61,1.0,1,1.22
0.81,980.99,2.11,1.01,1,0.8181
0.94,828.7,2.01,1.02,1,0.9588
1.58,1640.67,3.51,2.98,1,4.7084
1.52,1577.15,2.7,2.97,1,4.5144
1.3,1574.43,3.01,1.01,1,1.3130000000000002
0.84,1014.55,1.51,1.0,1,0.84
1.0,960.8,2.3,2.01,1,2.01
1.34,1450.82,2.21,2.03,1,2.7201999999999997
1.17,841.0,2.71,1.98,1,2.3165999999999998
1.36,1641.11,3.01,1.0,1,1.36
0.93,817.66,1.69,1.0,1,0.93
1.17,770.8,2.42,1.0,1,1.17
1.13,812.92,3.1,1.99,1,2.2487
1.02,1103.44,3.39,2.02,1,2.0604
1.38,1325.9,2.5,2.01,1,2.7737999999999996
1.36,1305.6,3.12,2.0,1,2.72
1.23,1217.7,1.59,1.0,1,1.23
1.49,1071.91,2.6,1.99,1,2.9651
0.75,744.52,2.6,1.03,1,0.7725
1.89,1473.07,3.52,2.99,1,5.6511000000000005
1.14,1506.05,2.99,2.01,1,2.2913999999999994
1.37,1809.91,2.21,2.01,1,2.7537
1.36,978.38,2.59,1.99,1,2.7064000000000004
1.48,977.69,3.09,1.01,1,1.4948
1.04,1370.51,2.42,1.98,1,2.0592
1.37,1803.88,2.72,1.97,1,2.6989
1.73,2022.54,3.5,2.99,1,5.172700000000001
1.45,958.74,3.2,1.02,1,1.4789999999999999
1.35,1191.24,1.78,1.03,1,1.3905
1.06,1146.71,1.51,2.02,1,2.1412
1.49,1074.59,1.98,2.02,1,3.0098
1.07,770.4,2.09,2.0,1,2.14
1.9,2714.91,2.7,2.99,1,5.681
1.32,1160.54,3.1,1.0,1,1.32
1.67,1952.4,3.5,2.99,1,4.9933000000000005
1.15,1013.84,2.21,1.02,1,1.1729999999999998
0.91,601.15,2.4,1.01,1,0.9191
1.36,1795.2,3.11,2.0,1,2.72
0.71,859.1,3.61,1.0,1,0.71
1.04,1370.51,2.51,1.98,1,2.0592
1.09,959.2,3.41,1.0,1,1.09
1.35,1634.98,2.9,1.01,1,1.3635000000000002
1.37,988.04,2.41,2.02,1,2.7674000000000003
1.66,2373.8,2.7,3.0,1,4.9799999999999995
1.47,1057.52,2.41,1.99,1,2.9253
0.97,852.05,1.9,1.0,1,0.97
1.11,1098.9,2.01,1.0,1,1.11
0.96,634.18,2.01,1.01,1,0.9696
0.53,524.22,3.4,1.0,1,0.53
1.18,1276.52,3.6,2.02,1,2.3836
1.18,1557.6,2.39,2.0,1,2.36
1.38,1213.3,3.01,1.0,1,1.38
1.69,1757.6,3.52,3.0,1,5.07
1.1,1329.79,2.51,1.0,1,1.1
0.61,402.23,2.41,1.0,1,0.61
1.19,856.09,2.42,1.99,1,2.3681
1.97,2814.93,2.71,2.99,1,5.890300000000001
1.1,1188.99,1.71,2.01,1,2.211
1.83,2616.9,2.71,3.0,1,5.49
1.1,1057.76,3.27,2.02,1,2.2220000000000004
1.36,1795.2,2.12,2.0,1,2.72
1.88,1956.7,3.51,3.01,1,5.658799999999999
1.11,799.87,2.3,2.01,1,2.2311
1.18,1038.4,2.41,1.0,1,1.18
0.82,540.71,2.42,1.0,1,0.82
1.43,1372.8,3.59,2.0,1,2.86
1.46,1574.17,2.2,1.98,1,2.8908
1.22,876.2,2.59,1.97,1,2.4034
1.38,1669.8,3.21,1.0,1,1.38
1.37,1479.6,2.82,2.0,1,2.74
1.09,1437.6,2.7,1.99,1,2.1691000000000003
1.38,910.8,1.6,1.0,1,1.38
1.37,985.58,2.71,1.99,1,2.7263
1.23,1489.65,1.81,1.01,1,1.2423
1.1,1056.0,2.41,2.0,1,2.2
1.8,2104.38,3.5,2.99,1,5.382000000000001
1.05,1036.66,1.5,1.0,1,1.05
1.03,1113.33,2.19,2.01,1,2.0703
1.05,1269.34,2.41,1.0,1,1.05
1.05,1383.69,3.5,1.98,1,2.079
1.45,1044.0,2.01,2.0,1,2.9
1.46,1578.11,2.71,2.01,1,2.9345999999999997
1.2,1584.0,1.8,2.0,1,2.4
0.79,521.4,2.2,1.0,1,0.79
0.73,481.8,2.72,1.0,1,0.73
0.89,1075.92,3.49,1.0,1,0.89
1.2,1586.64,2.08,2.02,1,2.424
1.36,1304.51,2.71,1.99,1,2.7064000000000004
1.6,1660.16,2.72,2.97,1,4.752000000000001
1.41,928.06,3.52,1.0,1,1.41
0.96,951.26,3.22,1.01,1,0.9696
1.33,1277.86,2.31,2.01,1,2.6733
0.88,581.86,2.51,1.02,1,0.8976000000000001
1.46,1052.08,1.49,2.01,1,2.9345999999999997
1.8,2102.76,3.51,2.98,1,5.364
1.27,1367.03,1.8,1.96,1,2.4892
0.56,676.98,1.7,1.0,1,0.56
2.0,2857.8,3.51,2.99,1,5.98
1.21,871.93,1.99,2.01,1,2.4320999999999997
1.34,1444.79,2.29,1.98,1,2.6532
1.37,1317.39,2.22,2.02,1,2.7674000000000003
1.16,836.59,3.6,2.02,1,2.3432
1.99,2847.89,3.51,3.01,1,5.9899
1.24,1228.72,2.69,1.01,1,1.2524
1.2,865.44,2.79,2.02,1,2.424
1.02,1102.52,3.38,2.01,1,2.0502
1.48,1066.49,1.72,2.01,1,2.9747999999999997
1.36,1306.69,3.71,2.01,1,2.7336
0.52,628.06,2.2,1.0,1,0.52
1.41,1707.65,2.91,1.01,1,1.4241
1.37,904.2,1.9,1.0,1,1.37
1.08,1036.8,2.09,2.0,1,2.16
1.27,1219.2,2.21,2.0,1,2.54
1.02,1347.52,3.41,2.01,1,2.0502
1.25,1201.0,3.7,2.01,1,2.5124999999999997
1.21,1160.63,2.8,1.99,1,2.4078999999999997
1.47,1777.08,2.31,1.0,1,1.47
1.37,986.4,2.8,2.0,1,2.74
0.56,491.9,3.2,1.0,1,0.56
0.89,882.7,1.9,1.02,1,0.9078
1.2,1149.12,1.91,1.97,1,2.364
0.58,702.44,2.7,1.01,1,0.5858
1.37,904.2,1.88,1.0,1,1.37
1.2,1294.92,3.12,1.99,1,2.388
1.13,745.12,2.51,1.0,1,1.13
1.2,863.28,2.0,1.99,1,2.388
1.13,745.12,2.41,1.0,1,1.13
0.58,574.2,2.38,1.0,1,0.58
1.38,1325.9,2.11,2.01,1,2.7737999999999996
1.4,1344.0,2.0,2.0,1,2.8
1.36,1306.69,1.81,2.01,1,2.7336
1.26,830.84,2.41,1.0,1,1.26
1.09,960.07,2.29,1.01,1,1.1009
1.13,814.28,1.88,2.01,1,2.2712999999999997
1.88,1955.2,2.71,3.0,1,5.64
1.27,1256.16,3.11,1.0,1,1.27
1.13,1083.9,2.8,1.99,1,2.2487
1.44,1550.02,2.09,1.96,1,2.8224
1.33,1435.2,2.29,1.99,1,2.6467
1.78,1389.47,2.7,3.01,1,5.3578
1.26,1210.61,3.71,2.01,1,2.5326
1.66,1937.72,2.69,2.97,1,4.9302
1.39,918.23,2.1,1.01,1,1.4039
0.89,588.47,1.58,1.02,1,0.9078
1.45,1754.5,3.21,1.0,1,1.45
1.32,1742.4,2.79,2.0,1,2.64
1.15,1519.26,3.38,2.01,1,2.3114999999999997
0.81,714.1,3.71,1.02,1,0.8262
1.18,848.89,2.3,1.99,1,2.3482
1.49,1610.54,2.33,2.01,1,2.9948999999999995
1.72,1788.8,2.69,3.0,1,5.16
1.47,1294.78,2.0,1.01,1,1.4847
0.83,730.4,2.57,1.0,1,0.83
1.41,1356.98,2.0,2.03,1,2.8622999999999994
1.06,764.47,1.9,2.02,1,2.1412
1.02,1101.6,2.4,2.0,1,2.04
1.89,1967.11,3.5,3.01,1,5.688899999999999
1.21,1195.72,2.91,1.0,1,1.21
1.48,1421.98,1.8,2.01,1,2.9747999999999997
1.7,1763.92,3.49,2.97,1,5.049
1.27,1218.18,2.71,1.99,1,2.5273
1.03,988.8,2.4,2.0,1,2.06
1.1,1455.63,2.81,2.03,1,2.233
1.21,1305.71,2.8,1.99,1,2.4078999999999997
1.87,2186.22,2.69,2.99,1,5.5913
1.1,1056.88,2.2,2.01,1,2.211
1.81,1412.89,2.71,3.01,1,5.4481
1.69,1975.78,2.71,2.99,1,5.053100000000001
1.67,1735.46,3.5,2.99,1,4.9933000000000005
1.52,1580.8,3.51,3.0,1,4.5600000000000005
1.77,1379.54,3.5,2.99,1,5.2923
1.14,820.12,2.5,1.99,1,2.2685999999999997
1.49,1475.1,2.73,1.0,1,1.49
1.35,1783.48,1.59,2.01,1,2.7135
1.67,1955.4,3.52,3.01,1,5.026699999999999
1.27,1535.3,2.78,1.0,1,1.27
1.48,1423.17,2.7,2.02,1,2.9896
0.77,932.55,2.8,1.01,1,0.7777000000000001
1.08,1306.8,2.69,1.0,1,1.08
1.53,2189.58,3.49,3.01,1,4.6053
0.77,507.74,3.01,1.0,1,0.77
1.45,1044.0,1.51,2.0,1,2.9
0.52,457.6,3.21,1.0,1,0.52
1.4,1848.0,2.61,2.0,1,2.8
1.34,1287.47,2.29,2.01,1,2.6934
1.26,1360.8,2.29,2.0,1,2.52
1.21,800.05,2.0,1.02,1,1.2342
1.35,971.19,1.8,1.99,1,2.6865
1.68,1967.11,2.73,3.01,1,5.056799999999999
0.81,534.6,2.39,1.0,1,0.81
1.26,1209.6,2.2,2.0,1,2.52
1.03,1112.4,2.4,2.0,1,2.06
1.77,1379.54,2.7,2.99,1,5.2923
1.44,949.54,1.6,1.0,1,1.44
1.06,1019.3,2.4,2.02,1,2.1412
1.94,1512.04,2.68,2.99,1,5.8006
1.2,862.56,2.8,1.98,1,2.376
1.66,2379.28,2.7,3.03,1,5.0298
1.18,1557.6,2.4,2.0,1,2.36
1.38,993.6,1.9,2.0,1,2.76
1.4,1692.46,1.62,1.0,1,1.4
0.69,607.2,3.09,1.0,1,0.69
1.24,1501.76,1.6,1.01,1,1.2524
0.53,466.4,2.38,1.0,1,0.53
1.38,1669.8,1.51,1.0,1,1.38
1.78,2084.2,3.5,3.01,1,5.3578
1.72,2006.21,3.5,2.96,1,5.0912
1.98,2829.22,3.51,2.99,1,5.9202
1.03,1017.85,2.41,1.0,1,1.03
0.59,713.25,2.3,1.0,1,0.59
1.33,957.6,2.62,2.0,1,2.66
1.48,1950.34,1.48,1.98,1,2.9304
1.14,1235.3,2.0,2.04,1,2.3255999999999997
1.27,1119.63,3.5,1.02,1,1.2954
1.84,2154.46,2.72,3.01,1,5.5384
1.33,1759.99,2.12,2.03,1,2.6999
1.19,1438.59,2.21,1.0,1,1.19
0.53,465.98,1.6,1.0,1,0.53
0.97,1172.63,2.79,1.0,1,0.97
0.66,434.81,2.6,1.0,1,0.66
1.13,992.59,3.11,1.0,1,1.13
1.56,1828.01,2.7,3.02,1,4.7112
0.73,640.06,2.69,1.0,1,0.73
1.38,1823.12,3.29,2.01,1,2.7737999999999996
1.16,1253.84,3.4,2.01,1,2.3315999999999995
1.65,2359.5,2.71,3.0,1,4.949999999999999
1.37,1656.19,2.21,1.0,1,1.37
1.18,1132.8,2.49,2.0,1,2.36
1.49,1073.69,2.01,2.01,1,2.9948999999999995
1.17,1124.14,3.2,2.01,1,2.3516999999999997
1.24,1092.19,2.42,1.01,1,1.2524
1.99,2847.89,3.5,3.01,1,5.9899
1.86,1931.42,3.5,2.98,1,5.542800000000001
1.87,1941.81,2.73,2.98,1,5.5726
1.11,799.2,2.61,2.0,1,2.22
1.35,1782.0,2.89,2.0,1,2.7
1.42,1250.74,2.99,1.01,1,1.4342
0.57,500.69,2.4,1.0,1,0.57
1.08,1070.17,1.89,1.01,1,1.0908
0.72,710.86,3.61,1.0,1,0.72
1.34,964.8,2.11,2.0,1,2.68
1.91,2729.2,2.7,2.99,1,5.7109000000000005
1.21,799.33,2.2,1.01,1,1.2221
1.3,1246.96,3.7,1.99,1,2.587
1.97,2308.45,2.69,3.02,1,5.9494
0.88,580.27,3.52,1.0,1,0.88
1.32,1597.2,2.22,1.0,1,1.32
1.2,1585.32,2.08,2.01,1,2.4119999999999995
1.92,2242.94,2.7,2.98,1,5.7216
1.4,1509.48,2.01,1.98,1,2.772
1.1,1187.01,2.1,1.99,1,2.189
1.28,1692.42,3.11,2.02,1,2.5856
1.4,1340.64,3.31,1.97,1,2.758
1.19,786.83,2.5,1.02,1,1.2138
1.04,997.57,2.4,1.99,1,2.0696
0.86,567.08,2.29,1.0,1,0.86
1.67,2386.26,2.69,2.99,1,4.9933000000000005
0.89,880.3,2.61,1.0,1,0.89
1.55,1814.9,2.69,3.01,1,4.6655
1.33,1277.86,2.6,2.01,1,2.6733
1.26,1361.93,2.11,2.01,1,2.5326
1.9,2223.0,2.7,3.0,1,5.699999999999999
0.74,733.93,2.29,1.02,1,0.7548
1.36,1798.19,2.68,2.02,1,2.7472000000000003
1.26,1249.67,1.61,1.02,1,1.2852000000000001
0.93,818.4,1.81,1.0,1,0.93
1.47,1588.92,2.4,2.01,1,2.9546999999999994
1.83,2136.16,3.48,2.97,1,5.4351
1.32,1159.49,2.3,1.0,1,1.32
1.04,1368.22,2.39,1.96,1,2.0384
1.16,1253.84,3.38,2.01,1,2.3315999999999995
1.39,1333.29,2.11,1.99,1,2.7661
1.03,1110.55,2.18,1.98,1,2.0394
1.64,1280.18,3.5,3.01,1,4.936399999999999
1.36,1795.2,3.69,2.0,1,2.72
0.76,918.76,2.78,1.0,1,0.76
1.41,1354.73,2.9,2.01,1,2.8340999999999994
1.06,1395.7,1.46,1.97,1,2.0882
1.24,1632.71,3.2,1.97,1,2.4428
1.36,899.23,2.18,1.02,1,1.3872000000000002
1.43,1260.69,1.6,1.02,1,1.4586
1.18,1556.3,2.32,1.99,1,2.3482
1.53,2187.9,3.49,3.0,1,4.59
1.15,827.31,1.51,1.99,1,2.2885
1.22,1609.06,3.11,1.99,1,2.4278
1.44,1382.4,3.41,2.0,1,2.88
1.35,1293.84,3.3,1.98,1,2.673
1.8,1405.08,2.68,3.01,1,5.418
1.43,1027.88,2.6,1.98,1,2.8314
0.76,502.06,2.6,1.01,1,0.7676000000000001
1.87,2189.58,3.49,3.01,1,5.6287
0.81,534.11,2.5,1.0,1,0.81
0.52,627.48,1.61,1.0,1,0.52
1.97,2304.9,3.49,3.0,1,5.91
0.95,1148.46,2.09,1.0,1,0.95
0.87,575.24,2.27,1.02,1,0.8874
1.35,1456.78,2.32,1.99,1,2.6865
1.17,1415.7,2.41,1.0,1,1.17
1.76,1370.69,3.49,2.98,1,5.2448
1.85,2637.36,2.71,2.96,1,5.476
1.33,1609.3,3.1,1.0,1,1.33
1.02,1345.28,1.98,1.99,1,2.0298
0.89,781.78,2.09,1.0,1,0.89
1.76,1828.99,3.51,2.99,1,5.2624
1.04,748.18,2.29,1.99,1,2.0696
0.79,521.87,3.22,1.01,1,0.7979
1.26,1208.59,2.97,1.99,1,2.5074
1.32,1742.4,2.1,2.0,1,2.64
1.18,1037.46,3.69,1.0,1,1.18
1.09,1046.4,2.1,2.0,1,2.18
1.24,1501.76,2.49,1.01,1,1.2524
1.45,1276.0,2.2,1.0,1,1.45
0.6,727.32,2.4,1.02,1,0.612
1.11,1463.98,2.57,1.99,1,2.2089000000000003
1.13,1219.38,2.6,1.99,1,2.2487
1.7,1770.72,3.47,3.02,1,5.1339999999999995
1.07,1410.05,2.71,1.98,1,2.1186000000000003
0.86,1039.65,1.9,1.0,1,0.86
0.86,756.11,2.3,1.0,1,0.86
1.29,1238.4,1.92,2.0,1,2.58
1.09,1045.53,2.8,1.99,1,2.1691000000000003
0.59,584.1,2.09,1.0,1,0.59
1.95,2790.64,2.7,3.01,1,5.8694999999999995
1.33,1275.74,1.79,1.99,1,2.6467
1.4,1386.0,3.08,1.0,1,1.4
0.53,467.25,3.39,1.02,1,0.5406000000000001
1.19,1179.17,2.12,1.01,1,1.2019
0.75,659.4,3.52,1.0,1,0.75
1.06,1399.2,2.79,2.0,1,2.12
1.29,1389.72,1.98,1.97,1,2.5413
1.54,1801.8,2.69,3.0,1,4.62
0.76,750.35,2.29,1.0,1,0.76
1.11,1466.42,1.69,2.01,1,2.2311
1.69,2414.84,2.7,2.99,1,5.053100000000001
1.1,1055.12,2.02,1.99,1,2.189
0.89,882.7,2.99,1.02,1,0.9078
1.49,1307.62,3.1,1.0,1,1.49
1.08,1306.8,2.49,1.0,1,1.08
1.49,1071.91,2.21,1.99,1,2.9651
0.57,502.97,2.89,1.03,1,0.5871
1.91,2729.2,2.69,2.99,1,5.7109000000000005
1.67,1953.9,2.71,3.0,1,5.01
1.28,1383.55,1.99,2.01,1,2.5728
1.35,1780.52,2.91,1.99,1,2.6865
1.37,1205.6,3.19,1.0,1,1.37
1.51,1763.98,3.5,2.98,1,4.4998
1.18,1131.86,2.39,1.99,1,2.3482
1.08,1309.18,2.32,1.02,1,1.1016000000000001
1.14,1233.25,3.08,2.02,1,2.3028
1.08,1309.18,2.02,1.02,1,1.1016000000000001
1.79,2561.67,2.69,3.01,1,5.3879
0.94,620.96,2.03,1.01,1,0.9493999999999999
1.69,1753.54,3.52,2.97,1,5.0193
1.18,1131.86,2.5,1.99,1,2.3482
1.52,2170.26,2.7,2.98,1,4.5296
1.03,1113.33,2.51,2.01,1,2.0703
1.3,1718.86,2.61,2.02,1,2.6260000000000003
0.89,879.5,2.6,1.0,1,0.89
1.19,1569.49,2.51,1.99,1,2.3681
1.37,985.58,1.83,1.99,1,2.7263
1.19,1046.25,1.62,1.0,1,1.19
0.52,512.93,3.09,1.0,1,0.52
1.51,994.79,1.5,1.0,1,1.51
1.17,1158.3,3.39,1.0,1,1.17
1.49,1550.79,3.51,3.01,1,4.4849
1.37,987.22,1.7,2.01,1,2.7537
1.02,1011.64,1.71,1.02,1,1.0404
1.87,2674.1,2.71,3.0,1,5.61
1.51,1765.34,3.5,2.99,1,4.5149
1.47,1942.02,3.21,2.01,1,2.9546999999999994
1.42,1872.84,1.8,1.99,1,2.8257999999999996
1.11,975.91,3.08,1.0,1,1.11
1.37,1808.4,3.42,2.0,1,2.74
1.87,1457.48,3.5,2.99,1,5.5913
1.17,1416.99,3.01,1.01,1,1.1817
1.87,1944.8,3.5,3.0,1,5.61
1.16,765.6,2.5,1.0,1,1.16
1.72,1340.57,2.67,2.99,1,5.1428
1.25,1651.38,2.59,2.01,1,2.5124999999999997
1.1,1056.0,1.79,2.0,1,2.2
1.8,1407.24,3.5,3.03,1,5.454
1.38,1487.92,2.08,1.98,1,2.7323999999999997
1.3,937.56,2.02,2.02,1,2.6260000000000003
1.11,1062.94,2.3,1.97,1,2.1867
0.94,620.4,1.99,1.0,1,0.94
